Reality or is beyond @USER . Surprised he didn't tweet CNN was controlled by #aliens , it's part of his shtick @USER	1
@USER does @USER do any turn-based multiplayer games ? he never returns my private snapchats :(	0
" I want to see #life more clearly , walk with #God more nearly , and more dearly . " - a New Year's #intention I heard on @USER	0
@USER Nope .. just pointing out you in the same way you passive / aggressively pointed out everyone else .. 🤣 🤣 🤣	1
@USER @USER @USER So , if this were actually Avengers Endgame , you're all on the side that LOST . 🤣 🤣 🤣 <URL>	1
@USER Nooo , I can see it now Twitter handle @USER 🙌 🏼	0
@USER @USER @USER no . In Trump's America , they would be forced to remove it in the guise of " freeing them "	1
My relationships with women are somewhat of a pursuit of happiness . All the women I talk to shine , but not all are Gold . I know where I stand and I ’ m going to find my GOLD-PLATINUM baby one day . I ’ ll take a “ heartbreak ” over mistakes any day . women	0
@USER @USER Because the entire #onceGOP seem to be putting a nefarious oath to protect and defend donald #overandabove ... miles above ... the Oath to protect and defend OUR Constitution	0
@USER @USER @USER I appreciate your response to my column in which I wrote there ’ s been No Progress at your agency . My bad . That ’ s not totally accurate . But . Are u guys #Bragging about your “ progress ” given your track record ? Wow . That ’ s funny ... but not Really 🙏	0
@USER @USER @USER I still think is still upset over the loss of his soul mate from the #Patriots it really set him back . I feel bad for him . Mr Kraft needs to bring them back together #pride <URL>	0
@USER Keep pretending your side isn't the kings of bullying and hatred ! Wow , you're clueless to the real world #alwaysTheVictims	0
@USER @USER some #TuamBabies maybe alive yet in its place #PPSellBabyParts instead which #repealthe8th support	1
Phone us on : 01707 876 191 for a private viewing or any enquires . #wedding #happyday #bride	0
@USER @USER I would argue both . The lack of reality some republicans demonstrate in their arguments is completely . I ’ m an independent and this kind of ignorance by some on the is both mind blowing and dangerous . #wakeupamerican	0
@USER @USER @USER How I love my #LRRM throwing out bonus music at just the right time . #Peace #Happiness	0
@USER 😉 some people quote tweeted this joke and weren ’ t very happy . It ’ s not even mine and admittedly not super funny , but I knew it would piss someone off 🤷 ‍ ♂ ️ 😂 But , alas , I didn ’ t get the full “ triggered ” response I was looking for 😒 <URL> <URL>	0
@USER tell Ur fans to post em and u should post the best pics , just like the best video u posted ( 3 ) #ShaheerSheikh & respect	0
Let you start focusing on what you can do today instead of just thinking what you have to do tomorrow . Let you begin to do one small thing everyday on which you can #feel or #congratulate yourself 👏 #WednesdayWisdom	0
@USER @USER I know ppl who have installed video baby monitors that display on their phones so they can watch their doggos while at work . I think #Furbo has a similar feature . #wishlist	0
@USER @USER That is exactly the case with this movie .	0
@USER @USER @USER Very simply put the of #CHRIST #JESUS is the last going forward for us ALL today ! Ezekiel 36:26 <URL>	0
@USER @USER @USER Lmao , is that what you've been praising for . That song charted at 15 , as same as Mariah's which never really gotten any promo due to Mariah's accident . Plus , this is only KP's second decade in the industry ( quite dreadful if you ask me ) ( 1/2 )	0
@USER You know who else cared about social science ? HITLER . @USER @USER	1
@USER @USER @USER When we embody , we are the most powerful being in the #universe #ThinkBIGSundayWithMarsha <URL>	0
@USER Thank you for your RT ’ s and for sharing the Message of #faith and #hope . GOD bless 🙏 🏻 🕊 ✨ ✨	0
@USER @USER @USER word of advice is the saying .  . not threatening deportation , offering help	1
@USER @USER @USER hmm , someone who references the bible in their bio talking about facts	1
@USER @USER @USER It's as Important Today to Be a Woman of Color as It Was to Be a White Male 160 years Ago #GOP #PartyOfLincoln #Democrats	1
@USER thanks but I've just hit a little rough patch . I'm sure under a Trump economy it'll get better .  .	1
@USER @USER When DGSE collapses , everyone will assume it's due to an exogenous shock , not its own inherent failings .	1
@USER @USER So they say have the kid , then they complain about the cost of social programs .	1
@USER @USER @USER Thank you Bala for putting me on your #AwesomeList of your #AwesomeFriends and I wish everyone an day	0
@USER @USER @USER Thank Jill for adding me to your #AwesomeList and I wish you an day ! Till <URL>	0
@USER @USER but if your name was Muhammad and you planted a bomb ... anything yet ? I'm making a satirical comparison .	1
@USER @USER @USER That's not how I saw it ! needs to stop promoting #hate	0
@USER @USER @USER Virgin airlines don't help but then neither do the Tory Party	1
@USER can call me as I don't want to have to be again and given the same #poorservice 07908785042 #ThankYou	0
@USER It ’ s not strange humans do adapt , I ’ ve adapted to our ridiculously hot weather here , so naturally when I spend around 3 weeks there en route to Lebanon my body goes into shock ! ! ! Not to forget the québécois accent that ’ s another shocker there 😂 😂 😂 st Jean	0
@USER Thank you , I ’ ve seen this ! Still stunned , £ 39 ! ! When was the last time the figure of £ 39 was reviewed by @USER @USER ?	0
@USER @USER Of course not . America is not oil greedy . 😠	1
@USER @USER @USER Thank you ... now going out to play with dogs	1
@USER I follow all of my followers . That's a promise . Memes are the mission though . #follobackforfolloback #follo4folloback #follo4follo <URL>	0
@USER By the way , I wanted James to win .	0
@USER @USER Which of the risible opposition represent the majority ? Scotland hasn't voted Tory for " a generation " Labour ? :/	1
@USER And Brees got strip sacked after my tweet	0
@USER @USER This is a rare interaction . More of these , please .	0
@USER @USER @USER Yet In North America , ironically its again , the white privileged european colonizers who chant : ‘ Go Back Where You Came From ’ How does one who ’ s 1/2 Indian and 1/2 European do that ? You ’ re an anomaly #GlobalCommunity #KindnessIsCoolest #NoRacism	0
@USER @USER @USER all bc ppl dont like traffic in their street and parking taken away	1
@USER Awesome customer services , told i would have a response in 72 hours and when that didn ’ t happen was asked to provide info and over 24 hours after that still have 0 acknowledgment .	1
@USER @USER @USER But but but Hillary used a private email server & took money 4 speeches #DrainTheSwamp	1
@USER @USER @USER The craziest thing about his tweet is he is calling SOMEONE ELSE OUT for being racist .	1
@USER @USER @USER Absolutely sensational Danielle so professional love it Danielle #talented and my favourite 🎙 🎶 🎸 🎵 🥁	0
@USER the credibility of #science is bolstered by the tech you will use to post your next tweet . Oh the of #flatearth	1
@USER @USER Drugs ? You don't need no stinkin ' drugs ! Hemp oil ! Drink it ! Spray it on ! Rub it in ! Inhale it ! Pray to it ! IT WILL HEAL ALL ! !	1
@USER @USER . I remember hearing that he was gonna do this and thinking to myself " how the HELL is that going to work ? " Neil MADE it work #RIPNeilPeart #Rush	0
@USER @USER And for the deal that Bulls offering ? Shaq Harrison and a pick ? ? Cmon Pelinka ! ! <URL>	0
@USER @USER @USER Thank you so much , Albert ! How did you wiggle in all those Tweeples ? ! 🤔 And more ! <URL>	0
@USER @USER Books will #live on our #memory for a long #time . And books can us . I find great joy when I new , text & a new At times a title of a book gets my eyes . Titles can be . Like they say , don't judge a by it's cover .	0
@USER @USER @USER Ok , then " do nothing " it is . You're all tweet , no action . You have no sense of duty with your type of position other than to tweet . Sounds like something 45 would do . Prove me wrong ... or better yet , impress yourself by doing anything . But you won't .	0
@USER @USER @USER So bloody scared I ’ d go to #jail for #terrorism since the heart was on to shut down ( and maybe worse ) all public #Assange supporters ( I was even told to not mention the name , ever ) that I wrote a rap poem that my ex said is than ( AS GOOD AS )	0
@USER @USER @USER Residence of " sanctuary cities " may find that news interesting .	1
@USER @USER I have a pair ... everything has a hint of yellow , Swiss lens , pretty expensive but no eye fatigue . Love them and won ’ t be going back .	0
@USER wasn't my point - it's the POTUS's ( ) . ) I bet my life that no unequivocal evidence of 3M fraud votes exists . What brouhaha	1
@USER @USER @USER 👆 An O'Brien fanboy actually tweeted this . He is actually talking about being able to take it if they dish it out , and calling his own idol a coward ! He's obviously aware that the sewer broadcaster blocks by the thousands at a time ! #OBINGO	1
@USER @USER there are a lot of white people who , by their own standards should be deported . See , #juxtaposition can be fun .	1
@USER @USER @USER Boycott BB This is last thing u can do with us #IAmWithSana	0
@USER No , it just means you struggle with reading for comprehension . Oh , and my point was so irrelevant , that YOU RESPONDED to it . _	1
@USER You praised @USER for apologizing and showing leadership , and you can  t do the same . @USER	1
@USER it means you are mr popular of the twitter world #makesmesad	1
@USER Bahahahahahaha __ and you know I me some , sistah ___	1
@USER @USER @USER Add a #kaiju to the mix with the putties , and that style of film fighting , man that could be #legendary . Reduce the use of #slowmotion but at a rate we can see what is actually happening . . and goldar doing their thing .	0
@USER @USER @USER pm women apparently can ’ t answer simple questions without getting #triggered	0
@USER @USER The people in charge of this zoo in Port Harcourt , are supposed to be sued for this wickedness , someone suppose to answer for this	0
@USER @USER " Urdu nahi ati thi lekin Urdu ko qoumi zaban banaya " . Bhutto sharab peeta tha is liye sharab ko ban karwaya !	1
@USER @USER @USER which explains attaching more value student than teacher ;-)	1
@USER @USER Steamed chicken and broccoli , and hearing the riveting tale of all the weight you lifted today ? Yeah that sounds super attractive , and fun ! ! 😒	1
@USER Twitter is such a wonderful place ! Unfortunately Twitter is full of guys who do this ... and not to just 19 year old women ... women in general . During a no mercy ppv a few years ago a guy dm'd me and said all kinds of stuff . He was married with a son . I put his dms online	1
@USER @USER I mean , it ’ s a shame that Obama wasn ’ t still in the White House because Justin could ’ ve driven his point home by showing up to that gathering in blackface , right ? That ’ ll be super funny for sure . The lack of judgement is deeply disturbing .	1
@USER Ha my guy yes it ’ s true she also began talking at 10 months . #color	0
@USER The of someone calling for diversity of news right after posting an article from Thinkprogress . #OyVey	1
@USER But we can still say , " Screw the Trump voters " - - bc #angry , just wish enlightenment , not wish anyone ill . 100 %	0
HILARIOUS : @USER was BELITTLING & slinging INSULTS , but blocked ME for speaking #Truth @USER @USER	1
@USER I normally avoid for that very reason . When I heard the Q , I really didn't think they'd go straight to ' tidy ' . @USER @USER	0
@USER the example for sacking Alex Neil was set by Alex Neil #ncfc	1
@USER @USER And they ’ re breaking the law regularly manipulating the stock market - because he knows that ’ s about all he has .	0
@USER Would you mind providing update ? Refund my money ASAP #Pain #RefundMoney	1
@USER I know that others were faced with the same situation . I feel bad . And I Reported to the board of Elections . ... sloppy errors	0
@USER @USER Give every child a jar of jelly beans . The ones that horde them to themselves identify as Conservatives and they are NOT to be made fun of OK ! The ones that share with others are Liberals and they are fair game for teasing regardless of age !	1
@USER bet they didn ’ t have poppy pizzas for the inflight meal either .	0
@USER You might just decide to never #quibble & always agree I am & then every day would be a holiday	0
@USER @USER @USER as we all know liberals and democrats are time traveling warlocks that feast on babies for their power so it makes sense that we wouldn't be able to see them on the video . Yep .	1
@USER @USER @USER I have a cunning plan to check mum's tins for dates when she's otherwise occupied . when OH's dad died he had a kitchen cupboard full of tea and sugar . he must have just bought it weekly as a habit .	0
@USER @USER @USER I agree with you ... the same as it ’ s not like every weirdo , loner white male is a peadophile or serial killer #profiles #equalstereotypingforall	1
Roopam – To wear clean clothes take showcase #dignity and #respect , Naam – To #work towards setting examples so that others are also inspired towards path of , Keerti – To propagate so that we also get , 8/ n	0
@USER thats exactly what I think too - esp this 1 person who is known for being a big trend-hopper	1
@USER @USER @USER Liberal fake speaking points that are rediculous at best . Printing money to run huge deficits is not an economy & we are paying the price in Ontario for the same ignorance and incompetence . Western alienation at an all time high , and a pm that ’ s yet to work this year	0
@USER @USER Ok , so the big gov . leftists want is racist even though they want people to rely on it more ?	1
@USER @USER Hey , but what do they have to lose ? Asking for some black friends .	1
@USER @USER @USER He was always good at leading receivers . Saw this far too often in 7 years in Miami .	1
@USER @USER @USER Oh the ! Love it when everyone is in denial but then the topic got confirmed again .	1
@USER omg peopld who dont support uniform civil code in india to empower Muslim women are posting such thing ?	1
@USER @USER @USER 2014 demonstrated the effectiveness of the wonderful democratic institution that is the secret ballot . All the noise on the street made by the oafish minority defeated by the silent pencil marks of the sensible majority .	0
@USER @USER ... Mullahs are very happy that Trump was elected . They scored big time against Modernist and reformists	0
@USER @USER I hope you know no news outlet from Nigeria have said a thing about the Luxurious buss ( from sokoto goint to East ) passengers kidnapped by ARMED men on Teusday in Kaduna ? Among them is one of your former neighbor .	0
@USER @USER Been looking at this today with @USER - perhaps might table i  <URL>	0
@USER @USER say yes to the camera @USER ! You can have a pen pal ! leave each other replies !	0
@USER @USER @USER Finland and Germany were never allied , they had only the co-belligerent pact .	1
@USER @USER LMAO . Now use that pseudo-logic on Trump ’ s refusal to cooperate with myriad investigations ...	1
@USER @USER @USER Indeed It Is . Tragically , Democrats Are the Same Hysterical Control Freak Drama Queens You Were 160 Years Ago #GOP #PartyOfLincoln	0
@USER @USER Yeah , that doesn ’ t fit their hate driven narrative and @USER so busy provoking . The inclusive , loving , non bigoted libs . are such little busy bodies of contradiction . Preaching acceptance but only of those who think , believe and behave as them . #Narcissists	1
@USER That's what's called #perseverance my dear friend . Whatever you persevere Abt isn't just cooking of beans ( even cooking beans takes a lot to make it #soft , and ) @USER My friend . Let's make it louder pls	0
@USER @USER So its vendictiveness why teachers sat out the last 2 weeks rather than fighting . They figure that the government didn't put in an effort why should they . Interesting . And your response is since the government wants to hurt students that you will also hurt students .	0
@USER @USER My wife , @USER , is the hero . This originally was her idea . She loves to use the “ you miss 100 % of the shots you don ’ t take ” . I also love mentality on failure . <URL>	0
@USER @USER @USER Thank you , Heather ! ❤ ️ 🤗 😘 I write contemporary #mystery #crime 🗡 ️ with ❤ ️ and #socialissues investigation . And the occasional mushroom . You , ? <URL>	0
@USER @USER Another inspiration for 2020 : Use your voice for #kindness 💕 💚 Your ears for #compassion 💞 Your hands for #charity 🙌 🏽 Your mind for ️ Your heart for <URL>	0
@USER they always connect with the same email - regretting delay , promising to connect soon and asking for understanding ! #frustrated	0
@USER @USER @USER #LastNight ’ s 1st #FullMoon of 2020 ! as always , isn ’ t it ladies ? 😇 🙏 💒 🌌 🌠 <URL>	0
@USER I need to extend an invitation to you to speak in Haiti , Jamaica and the United States ! You would do a phenomenal job !	0
@USER good . Its so tiresome . The #Obama legacy is #hate #division . Let's give the new guy a fair chance 2	0
@USER @USER @USER He seems to like them . Tbh it's up to him what he wears , what astounds me is that he has the audacity to tell Muslims how to dress <URL>	1
@USER @USER Wayne Barnes in one of the NZvsWal tests this year chalked off an AB try for a forward pass only he saw .	1
@USER Yes ! It will be getting colder soon here , but we have had much warmer weather than we could have imagined . #lucky	0
@USER I see them . Strength and every day for you . Like these pure Souls 💖 <URL>	0
@USER @USER @USER Dearest friends Happy Weekend 🌕 Have a Weekend full of #Peace 💛 💖 💙 💚 <URL>	0
@USER @USER totally agree . To be fair , once they saw benefits of cgm , her team did complete turn around & funded . #lucky #OzDOC	0
@USER Hey don't tell me what makes a fascist . You fascist ! ;)	1
@USER @USER @USER Won ’ t we be able to see tweets once we leave #europe	1
@USER @USER good morning Jutti .. Music brings us all together #peace #music .. and ... have a wonderful day	0
2004 : U Make Me Wanna 2005 : We Belong Together 2006 : Say Somethin ' 2008 : Touch My Body 2009 : Obsessed 2010 : Up Out My Face 2011 : Oh Santa ! 2012 : All I Want For Christmas Is You 2013 : 2014 : You're Mine ( Eternal ) 2015 : Infinity 2016 : All I Want For Christmas Is You	0
@USER @USER @USER Touché 🤓 AnandTech , Tom ’ s Hardware and PC Hardware were the most read hardware review websites at the beginning of this century 😋 #geek	0
@USER @USER #Trump has uncorked a bottle full of #hate , racism was there , but #Trump empowered racists	0
@USER Because of the liberal policies of #LiberalDemocrats #NYC #sanfran . is moving conf . prior stories . Kids complain about rules , punishing 4 stopping suspicious man . U need these things 2 protect r not free !	1
@USER The immigrants believe in it . The ones he wants to ban .	1
@USER @USER @USER Miserable people scrutinize others . Try self reflection . Once you identify your own issues , you'll have no time to point out anyone else's . Work on being happy . When you are , you won't find yourself THRIVING off of anyone else's shortcomings .	0
@USER @USER Paranoid divisive nonsense You're a self-admitted racist & you complain about racism Do you not see the ?	1
the english grammar was found dead here but idc i just started typing im sad now i do her	0
@USER @USER ITA but they all " reclaim " the term like we reclaimed " deplorable " . But the reasons are totally different .	1
@USER @USER You voted for Trump but you apparently have a thing against has been celebrities .	1
@USER @USER I would be angry but I am too exhausted . If I start at ' all people are idiots ' I'll never be	0
of #EUref result ? Brexiters expect UK to leave #EU on a WEAKER democratic test than EU's own voting test  <URL>	1
@USER The fact that the one person who could have ensured a fair trial with witnesses and evidence is complaining about fairness after he ordered witnesses to not testify .	1
@USER @USER @USER Often to hear the #BackStory of someone's life turns out & #Intriguing ... Just as Brian's does ! David's last Boss at got in touch after seeing the photo of us all ~ to chat & say how was his ❣ x <URL>	0
@USER @USER many of these same folks are bullying third party candidates and their supporters right now .	1
@USER Screw history ! Who cares if we make the same mistakes as we did in the past .	1
@USER Yes . You are right . I refuse to have to " change for " & " understand them " . THEY need to evolve ... why do WE have to devolve ? #angry	0
@USER @USER @USER Definitely needs help - just hope she gets it #tragic & <URL>	0
6/11 When Psyche held a lamp up and saw his face , she woke Eros , who told her she had betrayed him and flew away . Psyche Entering Cupid's Garden - John William Waterhouse <URL> #MythologyMonday #mythology #art	0
@USER @USER The is this was supposedly first used by the Democrat Party back in 2004 _	1
@USER @USER and it's hard for me to #ignore when #twitter is promoting #hate !	0
@USER @USER @USER I'm sure monk is too but I guarantee you don't want Bama to win vs AR . #traitor	1
@USER @USER @USER Perhaps she should actually watch the episode before ranting with uninformed insight -	1
@USER @USER @USER Well that part is a sad truth that people aren't being educated properly about LGBTQ . All of it comes from lack of education and ignorance . I am however happy to see many young generation are not remaining closeted & stepping up .	0
@USER @USER You realize she's championing anti bullying which her husband is guilty of .	1
@USER It's just more whining and a reminder he is not Presidential ... he had a good day too ... had to go on twitter and cry .	0
@USER @USER #BRIAN ( SPELT BRIAN NOT BRAIN INTENIONALLY ) CUZ HE CANT SPELL ! ! AMONGST EVERYTHING ELSE ! ! trump is less than a man ! #RIFFRAFF #AT ! !	0
@USER @USER no . we must only think one way . anyone who disagrees with me is worse than pond scum and should be launched into the sun .	1
@USER @USER @USER We did indeed 💙 🙌 of every single one of them girls .	0
@USER @USER Thank you so much for doing that … As a cashier , it means more to me than you'll * EVER * know ! I'm fortunate to work for a store that refuses to install self-checkout lanes , but not everyone has that sense of job security ! #RulesOfTheRoad #Teamwork 🥰 💕 🌟 💯	0
@USER @USER @USER #Tuesday #thoughts #Forgiveness and are the two major factors of the which elevates your towards the people you . Have a fabulous morning filled with joy and happiness dear Suzi and friends . Keep smiling 😊 🔥 😘 🙏 ☕ ️ ️ <URL>	0
@USER @USER @USER Thank you keep sharing your it all truly matters . #WorldPeace together strong !	0
@USER that's false . But what isn't false is how you , in this conversation , brought up a religious figure , the devil .	1
@USER So Dominika . I rang Wasted another 15 minutes on the phone to be told it ’ s irrelevant what you responded to me on Twitter I will be moving my accounts as soon is possible . . #nocustomerloyalty	0
@USER @USER @USER You sure she wasn't seeing stars because of a stoning ? Most Islamic  <URL>	0
@USER claims I am confused even though I am using her own logic . Doesn't see the irony .	1
@USER @USER @USER #misrepresentcubanamericans Hillary running ads that Trump violated embargo meant nothing ?	0
@USER @USER Funny that you want to stay part of an open organisation that has eroded parliamentary sovereignty	1
@USER @USER To answer your rather stupid question , no I do not enjoy harassing women at all _ <URL>	1
Day Seven of three hundred and sixty five . Hyper lapse of JCB agricultural machinery at the @USER @USER @USER #mmandmp_pro #retweet #rt <URL>	0
@USER That is not confirmation . Just a repeat of what Trump claims . Do you know BB ? Temendously ? Beautifully ? lol .	0
@USER - a #trumper redefining & #lies no longer a novelty - all of you do it	1
@USER @USER @USER So to you , ANYONE who supports Trump is a racist ? But we're the narrow minded ones ?	1
@USER @USER @USER If answers for why you place such pictures here are what you seek , look in the mirror #zen #freedom <URL>	0
🍗 Betrayed followers . Remain free of sin . Healing and Cleansing will be given to you to help you cope with your injustices . — — — #God #Jesus #HolySpirit	0
As I walk back through the dark alley , I still hope I ’ ll hear you call , I know I know that is not to be , You don ’ t need me , after all . #Lonely	0
@USER @USER the most uplifting spam you'll ever read . Flood your news feed with #positivity	0
@USER @USER @USER He will never think before twitting . Because his name is #RAHUL . & RAHUL never thinks before speaking or twitting like our #RAHULgandhi	0
@USER @USER @USER #grateful for everyone doing such an important , anything but easy , job ! 🙏 💜	0
@USER @USER Says the person posting memes that Democrats are communists who want to burn the constitution ... defined . Go run away Trumpkin ... go make some more out of context memes and delude yourself . I will pray for you , God Bless .	1
@USER @USER Exactly . ALL speech is free . Don't like it ? Too bad . That flag you're burning protected that right .	1
@USER @USER @USER Lol ! dismiss christian atrocities for not being christian values , then claim Christianity is built on values and morality ! ! Ha ! Ha ! Ha ! Double draft ! #christian #cognitivedissonance #atheists	1
@USER @USER @USER Wonderful example of lake-effect snow at Lake Michigan and Lake Huron in January 2019 🛰 ️ 60 more images : Some of the most and interesting #satellite images of 2019 👉 <URL> ( credits : / ) <URL>	0
@USER Not the first time that @USER did this - <URL> : and they apologized then . Now they just give you $ 25 bucks and wash their hands of it .	0
@USER @USER Oh we know it is , but you all took it as gospel . What's the matter , is it #fakenews now ? Ha ha !	1
@USER @USER but when she's literally challenging someone's intellectual capacity , at least make sense when trying	1
@USER @USER @USER Canada leads the way believe it or not . The states are horrible at it #Celebrities	1
@USER @USER @USER oh ohhh ... not wanting to respond with specifics huh ? #fear ? Don't jump to Another subject	0
@USER Go and talk to Melania and see if you can fix her bs campaign . 😂 😂 😂 🤣 🤣 You are so full of it .	0
@USER @USER @USER Awww , your upset the Articles of Impeachment are being withheld ? But .. they're just taking the time to verify that the Senate trial won't be corrupt . 😂 😂 😂	1
@USER @USER Thank you ! Likewise just like 41 years ago when the two countries were allies and practically bestfriends . Iranians want regime change and our only alternative leader is #RezaPahlavi God bless you and America ! #peace #humanity	0
@USER @USER you've got to love a UKIP supporter stating that you can't speak for Bitain because you have too much money .	1
" As political and military tensions build , record number of Chinese will be traveling to the U . S . , "  <URL>	1
. @USER agreed , hence me on my laptop instead of doing exercise ... #physiotalk	1
@USER À propos of nothing , it just struck me , contemplating the day that's in it , that Nollaig as a christian name encompasses both Noel & Noelle .	0
@USER surprising we can't find a middle ground with miles and miles of space in the middle you'd think it be easy to find .	1
@USER @USER @USER Yeah , that fake war hero former POW should apologize to me for making me insult him . hypocrisy #USA	1
@USER ... and the great " #Christian " , @USER pence looking on like , " Funny boss ! Hit somebody boss . "	0
@USER Aren't these the same folks who had a journalist murdered and cut up with a bone saw ? They're angered by ... barbaric actions ? It's okay though , right Don ? I mean ... you got to touch the glowing orb .	1
@USER @USER and all Christmas trees must be down by 12th night too	1
@USER @USER Bless you brother it is our honor and duty ... We have a whole team of amazing experiencers , savants & healers & PSI practitioners and students . @USER has been my training partner and partner in crime from the beginning ! All of our help to others is always free !	0
@USER You think there is going to be a Clinton trial , and you're telling me to get over it ? ? _	1
@USER @USER And that ’ s why the Hammer will always be a bloody joke	0
@USER @USER Yes , because the owners of the prisons are true villains here . Those incarcerated are just innocent bystanders	1
@USER @USER @USER I did say so far thanks for belittling my post you're truly a great progressive	1
@USER @USER aw , don't b scared . The media has driven that . There are no more hateful people than there were before . #unite	0
@USER That  s great ! I  m always public . This  ll be the first treatment I  ve had since injured last Xmas in hospital . Lol	1
@USER @USER Um , sorry Andrew , but you forgot to use the hashtag .	1
@USER @USER You corrected her grammar while committing a grammatical error .	1
@USER @USER @USER Or many a time , the lack of human intelligence or the unwillingness to use it among humans ? Maybe why we are seeing the rise of AI .	1
@USER @USER @USER This can not be true . to make poverty history . It is a scam . Rationally ; a scam has been most [ s ] & , entities that say what they would to do in advertising what little is being done as the most . 🌐 🌐 #StopHelp <URL>	0
@USER Omg what a genius ... wow .. you deserve the noble peace prize . 😱 😱	1
@USER @USER @USER I wonder what it's to work & enjoy doing so ? I doubt there's any fun in . What purpose does #Serve ? #AmEx may be the gift ze have been waiting for . It's not even funny ze & ze know should be worth . As credit's due <URL>	0
@USER since becoming severely disabled I've not attended one conference , not even those on participation and inclusion . @USER	1
@USER @USER @USER the Huns are the animals those Rep fks hoped wd win ww1	1
@USER pleasing but not TOO pleasing ... or else you alone will be responsible for any thing bad that happens to you because : 🕺 🏼 + 🍻 + 👗 💋 = =	1
@USER @USER It's a fair cop ! Thinking of heading up tomorrow as it goes .	1
@USER aww cool 🥺 a lot of loves have been tweeting at me & they all seem really sweet so i think i ’ ll stan & become .. 😎 💗	0
@USER @USER Exactly an eye for an eye . I love island but am gutted to see this	0
@USER @USER @USER It is I . The Messiah . King of Israel . King of the Jewish . Here on Earth to save the Souls of all my Children . #messiah #kingofisrael #israel	0
@USER This describes #SouthAfrica under #communists #racist " " government . of swinging from white to black apartheid is darkly amusing . Your map is correct though only 10 % of is problem is as with apartheid they in . <URL>	1
@USER @USER Please try and focus on the profit they can make by not cleaning it up . #WeAreScrewed	1
@USER love seeing you , with no basic spelling or grammar skills , calling everyone idiots . @USER @USER	1
@USER @USER that's a nice , ambiguous excuse that no one will question . Expected better from you , #Vistara . #delayed	0
@USER @USER @USER Constitution ltd . representative democratic republic.Same fools mocking Trump re : Constitution !	1
@USER @USER @USER How do you know the LGB alliance does not speak for the majority of the gay community in this country ? Is there a survey to back up your assertion ?	1
@USER @USER @USER I also used to poke myself in the eye every time I watered my MIL tongue plant	1
@USER @USER You are very welcome ! In these #dark times in this #world it is all the more #important to be forever reminded of these things . Such ! Thank you @USER for graphics and for always posting and things ! ❤ ❤	0
@USER @USER Ppl were warned this cud happen . We either forgot or don't know about coalition politics .	0
@USER I ’ ve got no horse in the race .	0
@USER @USER @USER nobody wants or is having or ever shall have sex with you , why ya hate on women	0
@USER @USER @USER IGNORE and don't feed the #trolls . #Self is the most important love .	0
@USER My use of the strategy was intentional , if you didn't pick up on that already . I demonstrating how stupid this strategy is Also , you did not address my other point : since when does being a 16 year old activist remove a child from the realm of " innocence " ?	1
@USER Ion even mind we got a bond issa go if the mood 🤷 🏾 ‍ ♂ ️ 😭	0
@USER @USER Imagine a trump sycophant talking about fidelity to anyone .	1
@USER @USER @USER never had a problem saying what I need to say with proper spelling . #lazy #extraroomextratag	0
@USER @USER No such thing , Marcus ! You ’ re living on Earth - 19 .	1
@USER @USER @USER we'll probably be called #sexist and #misogynistic unless we also now show #MrJanuary . So here's one for the ladies ! <URL>	0
@USER @USER the fight is worldwide it seems . Polands gone the neofascist route . Thanks for the and #solidarity from Oz .	0
@USER @USER Yet you have a cartoon as a bio pic , seemingly for levity ...	1
@USER @USER it's only the broadband ... phone with @USER . Allegedly our location means gives best broadband	1
@USER @USER If you ’ d taken out all the trees instead of hugging them then there ’ d be no fires ! #staysafe #cometogether #fuckmurdoch	1
@USER nope no message whatsoever , phones not even recognising the cable inserted .	0
@USER @USER Hitler was a leftist , which makes their use	1
@USER @USER @USER can't wait until they have to petition the European court of justice	1
@USER yes , but then PNP supporters should have been smart enough not to lobby for a Control Board	1
@USER @USER @USER Rule number 1 , if you are going to use words to sound all intellectual , at least know how to spell them lol Everyone was having a go at Yumi , me included , but only one twat had to mention the irrelevant fact that she is mixed race - you just make it so easy for them .	0
@USER you do know ur buddy Trump was going to be on trial for raping a 13 yo right ? What's again ?	1
Hyper-partisan media and policy operative , Spicer , complaining about delays and digging in to personal lives of nominees ... ?	1
@USER The subtitles during that montage read “ demonic laughter ” #BachelorNation	0
@USER @USER Cause the water quality and level of the Klongs and rivers is soooo good right now . pls tell me this was a sarcastic comment from the minister or do we have another plodprasop ?	0
@USER @USER Even Trump's a child of Gaia We Are One ~ comes as a BLOW ! BAG of ORANGE , WIND , SO NASTY Him & Twin Clown Blonde #Bojo Feeling that they were both HURT DEEP when they were a TINY CHILD withheld is LOVE that's squandered LOVE IS PRECIOUS ~ LOVE IS WILD ! #EtonMess @USER	0
@USER @USER @USER Andrew Johnson ’ s impeachment trial had 41 witnesses . Bill Clinton ’ s impeachment trial had 3 witnesses . You have no idea what you ’ re talking about .	0
@USER If that's the customer support from airtel , then I should go ahead with tikona	0
@USER @USER @USER #wow say it isn't so .. Russian Interference , that THE Clinton Foundation bought and paid for .. In the name of #LIGHT and #openyoureyes	0
@USER @USER He used to call the office and yell at me for tweeting stuff .	1
@USER The source of Joy lives in your heart , connect with it Wish you Joy	0
@USER I'm really working hard to stay away from #fear so far , I haven't found it to be very helpful , , , take it easy my friend	0
@USER generations shall reap as a result of this . Btw picture at opening of H & M store in Mumbai <URL>	0
